LeadID,Created Date,Lead Status,MQL Date,Qualifying Date,Nurture Date,Qualified Date,Lead Source,Lead Source Details,Rep ID,Rep Name,ReMQL Date,Recent Lead Source,Recent Lead Source Details
ID0000007987,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-13,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007988,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007989,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007990,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007991,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-19,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007992,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007993,2025-04-10,Disqualified,2025-04-10,,,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007994,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007995,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007996,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007997,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-25,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007998,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000007999,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008000,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008001,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-13,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008002,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008003,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-04-15,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008004,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008005,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008006,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008007,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-26,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008008,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008009,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008010,2025-04-10,Disqualified,2025-04-10,,,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008011,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008012,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008013,2025-04-10,Disqualified,2025-04-10,,,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008014,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-24,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008015,2025-04-10,Qualified,2025-04-10,2025-04-14,,2025-05-16,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008016,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-05-02,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008017,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-11,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008018,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008019,2025-04-10,Nurture,2025-04-10,2025-04-14,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008020,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008021,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-04-16,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008022,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-05-27,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008023,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-19,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008024,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-11,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008025,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008026,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008027,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008028,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008029,2025-04-10,Nurture,2025-04-10,2025-04-14,2025-06-27,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008030,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008031,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-04-16,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008032,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008033,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-11,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008034,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008035,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-10,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008036,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008037,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008038,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008039,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008040,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-25,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008041,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-13,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008042,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-19,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008043,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008044,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-20,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008045,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008046,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-05-22,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008047,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-19,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008048,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008049,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008050,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008051,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008052,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008053,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-10,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008054,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-05-27,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008055,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008056,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008057,2025-04-10,Nurture,2025-04-10,2025-04-15,2025-06-27,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008058,2025-04-10,Nurture,2025-04-10,2025-04-11,2025-06-13,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008059,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008060,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008061,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008062,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008063,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-13,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008064,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-17,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008065,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008066,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-18,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008067,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-19,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008068,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008069,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-16,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008070,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-12,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008071,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-05-12,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008072,2025-04-10,Nurture,2025-04-10,2025-04-10,2025-06-23,,Event,Event_2025-04_Workshop,,,,Event,Event_2025-04_Workshop
ID0000008073,2025-04-10,Qualified,2025-04-10,2025-04-10,,2025-05-05,Referral,,,,,Referral,
ID0000008074,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-23,,Organic,,,,,Organic,
ID0000008075,2025-04-11,Qualified,2025-04-11,2025-04-14,,2025-04-16,Organic,,,,,Organic,
ID0000008076,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Organic,,,,,Organic,
ID0000008077,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-17,,Organic,,,,,Organic,
ID0000008078,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-18,,Organic,,,,,Organic,
ID0000008079,2025-04-11,Qualified,2025-04-11,2025-04-11,,2025-04-22,Organic,,,,,Organic,
ID0000008080,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Organic,,,,,Organic,
ID0000008081,2025-04-11,Nurture,2025-04-11,2025-04-15,2025-06-20,,Organic,,,,,Organic,
ID0000008082,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-19,,Organic,,,,,Organic,
ID0000008083,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-24,,Organic,,,,,Organic,
ID0000008084,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Organic,,,,,Organic,
ID0000008085,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-19,,Organic,,,,,Organic,
ID0000008086,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008087,2025-04-11,Qualified,2025-04-11,2025-04-11,,2025-07-02,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008088,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-20,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008089,2025-04-11,Qualified,2025-04-11,2025-04-16,,2025-04-22,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008090,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-20,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008091,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-19,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008092,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-23,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008093,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-13,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008094,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-24,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008095,2025-04-11,Nurture,2025-04-11,2025-04-15,2025-06-24,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008096,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-12,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008097,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-18,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008098,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008099,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-19,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008100,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-23,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008101,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-18,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008102,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-19,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008103,2025-04-11,Qualified,2025-04-11,2025-04-11,,2025-05-01,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008104,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-20,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008105,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008106,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-26,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008107,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-24,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008108,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-20,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008109,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-11,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008110,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-26,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008111,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-13,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008112,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008113,2025-04-11,Qualified,2025-04-11,2025-04-11,,2025-06-03,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008114,2025-04-11,Qualified,2025-04-11,2025-04-11,,2025-04-24,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008115,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-19,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008116,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-23,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008117,2025-04-11,Disqualified,2025-04-11,,,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008118,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008119,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-23,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008120,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-26,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008121,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-17,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008122,2025-04-11,Nurture,2025-04-11,2025-04-14,2025-06-20,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008123,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-18,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008124,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-11,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008125,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-17,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008126,2025-04-11,Qualified,2025-04-11,2025-04-11,,2025-05-09,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008127,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008128,2025-04-11,Qualified,2025-04-11,2025-04-14,,2025-05-07,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008129,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-23,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008130,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-11,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008131,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-18,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008132,2025-04-11,Nurture,2025-04-11,2025-04-11,2025-06-18,,Referral,,,,,Referral,
ID0000008133,2025-04-12,Nurture,2025-04-12,2025-04-15,2025-06-19,,Organic,,,,,Organic,
ID0000008134,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-23,,Organic,,,,,Organic,
ID0000008135,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-19,,Organic,,,,,Organic,
ID0000008136,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-16,,Organic,,,,,Organic,
ID0000008137,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-20,,Organic,,,,,Organic,
ID0000008138,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-25,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008139,2025-04-12,Qualified,2025-04-12,2025-04-15,,2025-05-26,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008140,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-25,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008141,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-07-01,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008142,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-16,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008143,2025-04-12,Qualified,2025-04-12,2025-04-14,,2025-04-15,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008144,2025-04-12,Nurture,2025-04-12,2025-04-14,2025-06-17,,Content,Content_2025-04_Infographic,,,,Content,Content_2025-04_Infographic
ID0000008145,2025-04-13,Qualified,2025-04-13,2025-04-15,,2025-05-05,Organic,,,,,Organic,
ID0000008146,2025-04-13,Nurture,2025-04-13,2025-04-14,2025-06-20,,Organic,,,,,Organic,
ID0000008147,2025-04-13,Qualified,2025-04-13,2025-04-14,,2025-04-25,Organic,,,,,Organic,
ID0000008148,2025-04-13,Nurture,2025-04-13,2025-04-14,2025-06-25,,Organic,,,,,Organic,
ID0000008149,2025-04-13,Nurture,2025-04-13,2025-04-14,2025-06-16,,Organic,,,,,Organic,
ID0000008150,2025-04-13,Nurture,2025-04-13,2025-04-14,2025-06-23,,Organic,,,,,Organic,
ID0000008151,2025-04-13,Qualified,2025-04-13,2025-04-14,,2025-04-21,Organic,,,,,Organic,
ID0000008152,2025-04-15,Nurture,2025-04-15,2025-04-15,2025-06-20,,Organic,,,,,Organic,
ID0000008153,2025-04-15,Nurture,2025-04-15,2025-04-15,2025-06-24,,Organic,,,,,Organic,
ID0000008154,2025-04-15,Disqualified,2025-04-15,,,,Organic,,,,,Organic,
ID0000008155,2025-04-16,Nurture,2025-04-16,2025-04-17,2025-06-25,,Organic,,,,,Organic,
ID0000008156,2025-04-16,Qualified,2025-04-16,2025-04-16,,2025-05-02,Organic,,,,,Organic,
ID0000008157,2025-04-16,Nurture,2025-04-16,2025-04-16,2025-06-27,,Organic,,,,,Organic,
ID0000008158,2025-04-16,Nurture,2025-04-16,2025-04-16,2025-06-19,,Organic,,,,,Organic,
ID0000008159,2025-04-16,Qualified,2025-04-16,2025-04-17,,2025-05-12,Organic,,,,,Organic,
ID0000008160,2025-04-16,Nurture,2025-04-16,2025-04-16,2025-06-24,,Organic,,,,,Organic,
ID0000008161,2025-04-16,Qualified,2025-04-16,2025-04-16,,2025-06-10,Organic,,,,,Organic,
ID0000008162,2025-04-17,Qualified,2025-04-17,2025-04-17,,2025-05-26,Organic,,,,,Organic,
ID0000008163,2025-04-17,Nurture,2025-04-17,2025-04-17,2025-06-26,,Organic,,,,,Organic,
ID0000008164,2025-04-17,Nurture,2025-04-17,2025-04-18,2025-06-26,,Organic,,,,,Organic,
ID0000008165,2025-04-17,Qualified,2025-04-17,2025-04-17,,2025-05-22,Organic,,,,,Organic,
